comment,music_id
"후회 하고 있어요우리 다투던 그 날괜한 자존심 때문에끝내자고 말을 해버린 거야 금방 볼 줄 알았어날 찾길 바랬어허나 며칠이 지나도아무 소식 조차 없어 항상 내게 너무 잘해줘서쉽게 생각 했나 봐이젠 알아 내 고집 때문에힘들었던 너를 이 바보야 진짜 아니야아직도 나를 그렇게 몰라너를 가진 사람 나밖에 없는데제발 나를 떠나가지마 언제라도 내 편이 되 준 너고마운 줄 모르고철없이 난 멋대로 한 거용서할 수 없니 이 바보야 진짜 아니야아직도 나를 그렇게 몰라너를 가진 사람 나 밖에 없는데제발 떠나가지마 너 하나만 사랑하는데이대로 나를 두고 가지마나를 버리지마그냥 날 안아줘다시 사랑 하게 돌아와",21
,21
와 레전드,21
2000년대 갬성! 저땐 진짜 인소감성인지 ㅋㅋㅋㅋㅋ 다들 목숨걸고 사랑함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 가사에서만은 ㅋㅋㅋㅋㅋㅋㅋ,21
어우ㅡㅡ 진짜 목소리 감정 가사 전달력 what the fun,21
들어도들어도좋아요.,21
2022년 노래와 붙어도 안꿀리는 노래 오히려 위,21
워낙 노래방에서 친구들이 많이 부르니까 원곡 안 듣고도 외워버린 노래;; 오늘 원곡 처음 듣는닼ㅋㅋ,21
아...이런 노래였구나...,21
그룹이름 이랑 제목이 달랐다면 우울함을  느끼기  좋은노래,21
실제로 이별하고나서 바로 녹음했다던데~!,21
무심코 눌렀는데 노래가 개좋네요..,21
좋다,21
공부하는데 갑자기 이노래가 머리속에서;;,21
약간 급한 그런 노랜데 가사가 왜이렇게 귀엽냐-^-^//,21
봄에 연금타는 장범준 이전에노래방 연금이 있다면 이 형님이 독보적이었을 듯,21
I came from D-Crunch's Mokkoji Live where Hyunoh sang it. It's such a good song <3,21
노래 좋다 뭔 슬픈일 있으셨나,21
벌써 5년전이네 엄마랑 마지막으로 들은 노래였는데,21
2023년에도듣는다ㅋㅋ ㅈㄴ좋음 응급실굿굿,21
아 이게 그 노래구나,21
보고싶따...엄청 보고싶어 멍춍아 ㅠㅠㅠㅜㅜㅜㅠ,21
이 노래가 듣고 싶어서 응급실을 검색했더니 진짜 응급실이ㅜㅜ,21
가사 이쁘게 볼수잇어서 구독햇음요^^,21
민희 노래방에서 부르는거 바로 옆에서 라이브로 듣고싶다 ㄹㅇ응급실행,21
헤어진 전여친이 자기가 재밌게본다고 쾌걸 춘향 보여줬었는데  그때 옛날꺼라 오글돋는다고 하다가 이 노래 나오는거 보고 소름끼쳤었는데.. 이게 ost였구나,21
오늘 존나 힘들엇는데 위로가 되네…,21
,21
2020.05.20.수요일오늘 하루 너무 슬프고 우울해서 이 노래 들으러 왔습니다 모든건 다 부질없는것.....하...,21
"후회하지 않아야할텐데,,",21
이거 진짜 바보 아니야~ 이거 흥얼거리면서 찾고있었는데 이거였구나,21
"2009년 우연히, 처음 첫소절 듣는 순간 쩌몄다.오아시스의 Dont' look back in anger 보다 더,,사랑한다 Jih Sanghoon",21
보고 싶다... 작년에 우리 사귀게 된 날 네가 카톡으로 처음 보내줬던 노래인데... 장거리라서 얼굴도 거의 못 봤었지 너가 보내준 음성파일'이젠 알아 내 고집 때문에 힘들었던 너를' 에서 딱 끊겼는데 뒷소절도 불러줘야지 어딜 간거야 기다리고 있어 이번엔 직접 불러줘 난 아직도 온통 오빠 생각 뿐이야,21
목이 살짝 걸걸한 그런 느낌인데 그거대로 감성이 있네 ;;,21
쾌걸춘향 진짜 명작이었지ㅎㅎ홍자매님 작품은 버릴게 없지ㅋㅋㅋ근데 갑자기 궁금한게...내 보이스 컬러로 이 노래 커버하면 안 어울릴려나,21
노래 개좋다 원곡 못 따라옴          21   5   21,21
"🇮🇩 my friend recommend this song, very good",21
2019년 2월 13일오늘도 노래를 듣고있다언제가 되어야만 이 노래를 끊을 수가 있을까  ....,21
임윤찬님이 좋아한다해서...여기까지왔네요...언제 들어도 또또또 명곡...,21
미친노래임 그냥 미친노래,21
진짜 많이 사랑했어 지금도 많이 보고싶다,21
2019.  I loveless this song so much..From to Vn,21
뽕숭아학당 영웅씨가 부르는거 보고 넘빠져서 원곡 들으러 왔어요 명곡은 역시 역시네요!,21
아 진짜~!! 제대로 불러보고 싶은데 자꾸 목이 메이고 눈물나서 완창이 안되네~~ㅜㅜ,21
아이보내고 몸도 맘도 지쳐 정신차리고보니 2넌이라는 세월이가버렷네~전단지도 붙여봣고 기다려보기도햇고 .맘속엔 항상 너가잇엇지.지금도.. ♡,21
like good song,21
나도 이거만 부르자 제발...,21
이 바보야...진짜...아니야...할 때 가슴이...미어지네...,21
노래가사는 여러 매체에서 많이 쓰는걸 들었는데 노래 제목이 몰라서 '이 바보야 진짜 아니야~'를 쳤더니 바로 나오네요 ㅋㅋㅋㅋㅋ,21
아씨....ㅠㅠ 가사가 내상황이야....ㅠㅠ,21
쾌걸춘향 생각나고 마음이 괜히찡하네요.. 잠시 추억에 잠기고 갑니다..,21
이노래를 왜 지금 알았는지.. 반복 재생중..,21
하이라이트 부분만 방송에서 듣고 유튜브에서 찾아서 들었는데 초반부:이 노래가 아닌가?후반부:그래 역시 이거지,21
Sorry but I came here because watch Seunggi Oppa Humanmade Cover... So I want to know lyrics meaning... Now I know it's so meaningful  Love it more,21
노래방가면 10방중 3~방에서 들려오는 노래. 응급실.ㅋㅋ 남자들낄 노래부르시다보면 꼭 한번씩은 부르신다는 그노래.ㅋㅋㅋㅋ,21
이곡 처음으로 찾아서 듣는데 가사 다 알고 있음,21
어제 여친이랑 헤어져서 들으려고 왔습니다.. 많이 좋아했는데..ㅠㅠㅠ,21
2023년에도 계속듣는다.,21
너무 좋아 명곡이다..수능금지곡ㅋㅋ인 정  ,21
너 그렇게 자존심 때문에 화내고도 하루 못 넘기고 미안하다 내가 잘못했다 했는데 난 용서를 안 해줬지. 넌 그렇게 아파버렸고 몇 달 안지나 세상을 떠나버렸어. 마치 내게 복수라도 하듯..난 정말 미칠 거 같다..정말 후회해도 아무.소용 없다는 걸..남자도 여자도 자존심 버리고 사랑만 하자.,21
와?????!!!!!!!!잘하신다!!!!,21
굿ㅠ,21
병원에서 주사 맞기전 듣고갑니다..,21
96아재다 질문받는다쾌걸춘향은 내인생 원탑드라마고응급실 또한 내인생 원탑ost다옛날엔 드라마 나오는 노래 ost라고도 안불렀다,21
대  명  곡,21
23년 듣는사람^^ 여기있네~ 너무좋당^^,21
Are you? Are you not? Really I dont know.Everything is mixed in my world.I'm exhausted.I see nightmares.That my heart so hurting and angryIt's so expensive to hug a man I love???(I pay my love with pain)İf reel you?Prove itDo something I can understandI will believe in your love and I will not do anything ridiculousYou know  false hope consumes humanDo not give me fake love and hope.Because I will really deadSo hard so hurting,21
목소리 하나는 끝이닷..,21
너무좋아2022년깊어가는이가을에들어요,21
2823년에 듣고 있는데요넘 좋으네요ㅋㅋㅋㅋ,21
유일한히트곡,21
이거 매일 들으면 1주일 안에 외울수 있을까요ㅠ제가 다음주에 수행 평가 보는데 이노래가 걸렸거든요ㅠㅠ지금 한 12번 들었는데 안외워져요..고음은 되는데..외우자..외우자..,21
조으다,21
좋다,21
이별하고 난뒤에 이노래 길거리에서 흘러나오면  꼭내이야기 같아서 슬프다 ㅠ경험들있다? 없다?,21
응급실노래 완전 오랫만이네,21
비올때 들으면.....??!! 왜.. 비가올때가 생각나지... ㅎ,21
뭔가 박자 맞추기 쉬운 노래임..,21
꿈이 교사였던 혜원이 잘 지내고 있겠지..?군대 간다고 헤어지자 했었는데 쾌걸춘향 군대에서 보고있을때부대 근처 찜질방에서 싸이월드 쪽지 아직도 생각나네...하필 제대하고 폰 박살나서 번호이동을 안했지 뭐야너무 아쉽다 ㅠㅠ,21
안 돌아가~ 사람은 바뀌는게 아니더라~,21
쾌걸홍길동 다시 보고싶네 명곡인데한번더보고싶다,21
"이거 재로배이스에서 성운이가 부르다가 성우,진영에게 킬링 파트 뺏긴 그  곡 ㅋ 궁금해서 들었는데 진짜 좋네 ㅎ",21
태스트 해봤는데 저와 어울리는 노래가 응급실이라길래 들어봤는데 넘좋아서 왜 이걸 인제 알았나 싶음),21
왜캐 노래가 상콤해 ㅋㅋ,21
좋네,21
요즘 이별노래 너무 많이 나와서 다 거기서 거기인 느낌인데 이노래는 시발 개명곡,21
8090년대 생들중에 이노래 모르는사람이 있을까..,21
저것도 어짜피 커플들만 느껴본 감정이고 모솔들은 저 슬픈감정 조차 못느껴봄ㅠㅠ,21
해축갤 공인 명곡,21
새벽 2시에.. 옆집.. 남자분.. 화장실에서.. 열심히... 부르시네요..,21
나는 아직도 2021에 듣고 있네 ㅋㅋㅋㅋㅋㅋㅋ,21
나 초등학교 5학년 때 나 좋아하던 얘 생각난당. ㅜ,21
"Thanks to Hoshi and Dk in GoSe,, I get to know this song this song is a ",21
Can you make a lyrics of Suran's WINE? Thank you!,21
영어마을가서선생님이부르심심지어존잘,21
제 꿈의 시간이 돼 주셔서 감사합니다.,21
노래방 필수곡임 ㅋㅋ,21
BS....but still love this song..,21
내가제일좋아하는노래야,21
싸이감성 글씨체 노래랑 잘어울리네 ㅎㅎ,21
내 마음 같다..,21
노래방가면 남자 1명은 꼭 부른다는 '그'노래,21
폰트 넘예뻐용><,21
헤어져서 이 노래 듣는데 슬프네요..,21
2022년에 듣는사람 있나요어느덧 30대중반에 소주한잔하다가옛생각나서 찾아듣습니다.,21
2022.11.10일 빼빼로데이 전날밤 이별후 여전히 혼자인 나에게 들려준다,21
2022년도에들어도좋아요,21
마누라가 증말 좋아하는 노래~,21
"i literally typed ""진짜 아니야 노래"" to find this song :D",21
내일 울 미냐가 부르는 응급실 듣기 전에 심장마사지 하러 왔습니다,21
이곡 피아니스윤찬님이좋아하는곡이라네용~정말조으다^^,21
아 나는 황인욱거랑 다른 노래인줄 알았는데 이제 원곡이고 황인욱님이 목소리만 직접 녹음한거였구나,21
내 코인 상황을 노래하는것 같다...,21
기흉 2주만에 재발 또 응급실에서 듣습니다*^7,21
노래방에서 1000번쯤 부르고 드는 의문.. 제목이 왜 응급실인가..,21
Our best boy Kang Minhee sang this that's why im here,21
이게 그 강민희가 불렀다는 노래군요 알겠습니다 방송 할 때까지 열심히 듣고 미니의 노래도 얼른 듣고 싶네용ㅇㅇㅇㅇ~~~,21
0:111:04 항상 내게1:18 이젠알아1:31 이바보야1:45 너를 가진사람~~~~~~~~~~~~2:06 이절 엔제라도2:20 철없이나2:33 이바보야2:47 너를 가진,21
Artinya bagus,21
"목소리 캐죽인다,, 저 시대의 김필이다",21
울적해서 들으러 왔습니다~,21
친구가 부르는거 듣고 응급실 갔습니다,21
알레르기 때문에 이지 빙의해서 새벽에 응급실 다녀와서 듣고 있습니다.,21
달방에서 진옵이 이노래 말해줘서  들었는데 존나 좋넹ㅎㅎ,21
분명 나 태어나기 2년 전에 나온 노래인데 많이 들어봤다...,21
응급실가기좋은노래,21
제발 떠나가지 말아주세요 흑흑....ㅋㅋㅋㅋ,21
Kang Min Hee ♡,21
이런슬픈 이별노래 귀엽게꾸미지말라고오늘도 옴,21
2022년에 듣고있습니다.가사가...참..,21
2023년에 듣는다.이지 빙의됨.,21
미니야 ㅜㅜㅜ얼른 미니가 부르는 응급실 듣고 싶다ㅡㅜ,21
70년도명동다방에서음악을같이감강하던친구가보십다,21
좋아,21
최진혁 버전 보고 왔는데 진짜 설렘...,21
응급실에서  중환자실  반복  결국  이노래만  저한테  남기고  하늘나라로  .....,21
이거...듣는데..왠지..지난 추억이 생각이 나는데...왠지 슬픈거 저만 슬픈걸 까요?...,21
Hangul is so beautiful with fish and cats.,21
좋아요,21
하도 노래방에서만 부르고 원곡을 안 들어서 순간 커버영상인 줄 알았음;;,21
2023년에도 들을 수 밖에 없네요!,21
2023년에들어도 좋아요.,21
아니 실수로 2배속으로 들었더니 ㅈㄴ 상큼하네,21
슬기로운 의사생활 준완 익순 응급실 장면보고 오래가 너무 좋아서 찾아왔습니다..,21
,21
너무 조차나~!!!!,21
주식하다 잘못넣었을때 이거트니깐 상쳤습니다 감사합니다,21
너무슬퍼ㅠㅠ,21
와~~,21
최성우 선생님 오늘따라 더 그립네요 이 가사처럼 선생님 계실때 좀 더 잘해드릴걸 하는 생각이 듭니다 항상 행복하시고 건강하시길 기원합니다,21
2016년도인데 글씨체가..ㅋㅋㅋㅋ 그 시절 향수를 느끼게 하기 위해서인가요ㅋㅋ 4년전 아니고 8년전인줄ㅋㅋㅋ,21
아 할머니........... 보고싶다...,21
한때 응급실 노래가사가 죄다 자기 이야기라고 함ㅋㅋㅋㅋ,21
"갑자기....이승윤이 이거 부르면 어떨까 상상하고 여기까지 왔습니다,,,ㅠ0ㅠ......",21
"2023에도 계속듣지,.",21
1:32 모두가 아는파트,21
이거 진짜 내 이야기다...ㅠㅠ 미안해,21
없던 남자친구가 생각난다....,21
이노래를 듣고 응급실이라는 노래를 알게 됬고 친추가 부르는걸 듣고 응급실에 실려갔습니다.,21
노래들으니가 에전에 여친이생각난다ㅠㅠㅠㅠ,21
누가 그랬다 고백하는 건 너무 사랑해서 하는 거지만 예정된 이별이라고 친구로 지내면 평생을 볼 수 있을지도 모르지만 사귀면 더 큰 확률로 헤어진다고,21
좋아하는 오빠가 부르는거 듣고 달려옴,21
이 바보야 진짜아니야 아직도 나를 그렇게 몰라 너를 가진 사람 나밖에 없는데 제발 나를 떠나가지마,21
임윤찬군 때문에 왔어요. 잘부르시네요. 감사해요~^^,21
사람을 미치게만드는방법은 두가지가 있다 첫번째는 말을 끝까지 안하는거고두번째는,21
첫사랑인데 나를 좋아해줬으면하는데 이렇게 말해주면 얼마나 좋을까요 ㅠㅠ 근데 눈이 높은사람이라서 ㅠㅠ,21
너가 저 노래 보내줬던 날로 돌아가고 싶다,21
1위 김병현 예로니모♡ 2위 진운♡,21
2022 새해에 다시 들으려구요,21
중학생들 노래방가서 많이들 부를 노래 ㅎㅎㅎㄴ이노래를시작으로 점점 단계가 올라가곤하지,21
시험 하루 앞두고 이 노래 듣는 나란 새끼...,21
이 때 태어난 애등이 내년에 수능 ㄷㄷ,21
고음때 목소리 바로 바뀌네,21
2023년에 듣고 있는데 좋네요....쿠팡드라마 안나 남편 배우가  izi 드러머였다니...,21
"나온지 별로 안됀줄 알았는데,,,",21
자기가 헤어지자고 한 거였구나.. 이제 알았네,21
